timestamp_us;TLB_TLB_shootdowns_CPU0;PIN_Posted-interrupt_notification_event_CPU3;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;RTR_APIC_ICR_read_retries_CPU2;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU2;THR_Threshold_APIC_interrupts_CPU0;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU0;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU0;26_IR-PCI-MSI_3670016-edge_eno1_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU3;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU3;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU0;PIW_Posted-interrupt_wakeup_event_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU2;TLB_TLB_shootdowns_CPU2;RTR_APIC_ICR_read_retries_CPU0;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU2;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;PIW_Posted-interrupt_wakeup_event_CPU0;33_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU0;NMI_Non-maskable_interrupts_CPU0;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU2;87_IR-PCI-MSI_2097156-edge_eno7_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU1;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU1;RTR_APIC_ICR_read_retries_CPU1;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU2;IWI_IRQ_work_interrupts_CPU2;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU2;TRM_Thermal_event_interrupts_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU0;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;94_IR-PCI-MSI_2099204-edge_eno8_CPU1;34_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU1;TLB_TLB_shootdowns_CPU1;PIW_Posted-interrupt_wakeup_event_CPU2;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU2;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;HYP_Hypervisor_callback_interrupts_CPU0;33_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;40_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;34_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;NPI_Nested_posted-interrupt_event_CPU3;87_IR-PCI-MSI_2097156-edge_eno7_CPU0;SPU_Spurious_interrupts_CPU0;MCP_Machine_check_polls_CPU0;HYP_Hypervisor_callback_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU3;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;40_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;THR_Threshold_APIC_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;MCE_Machine_check_exceptions_CPU0;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU0;94_IR-PCI-MSI_2099204-edge_eno8_CPU3;PIN_Posted-interrupt_notification_event_CPU2;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU1;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;SPU_Spurious_interrupts_CPU3;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;CAL_Function_call_interrupts_CPU2;MIS_CPU0;PIN_Posted-interrupt_notification_event_CPU1;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;MCE_Machine_check_exceptions_CPU3;NMI_Non-maskable_interrupts_CPU2;RES_Rescheduling_interrupts_CPU1;MCE_Machine_check_exceptions_CPU2;NPI_Nested_posted-interrupt_event_CPU0;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;RES_Rescheduling_interrupts_CPU0;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU1;IWI_IRQ_work_interrupts_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU3;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;PMI_Performance_monitoring_interrupts_CPU1;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU1;94_IR-PCI-MSI_2099204-edge_eno8_CPU2;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU1;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU2;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU0;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;RES_Rescheduling_interrupts_CPU3;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU3;IWI_IRQ_work_interrupts_CPU1;33_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;TRM_Thermal_event_interrupts_CPU2;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU0;PMI_Performance_monitoring_interrupts_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU3;MCP_Machine_check_polls_CPU3;PIW_Posted-interrupt_wakeup_event_CPU3;NPI_Nested_posted-interrupt_event_CPU1;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU0;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU1;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU1;26_IR-PCI-MSI_3670016-edge_eno1_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU3;40_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;LOC_Local_timer_interrupts_CPU1;CAL_Function_call_interrupts_CPU1;PMI_Performance_monitoring_interrupts_CPU2;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;THR_Threshold_APIC_interrupts_CPU3;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;HYP_Hypervisor_callback_interrupts_CPU1;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU3;87_IR-PCI-MSI_2097156-edge_eno7_CPU2;NMI_Non-maskable_interrupts_CPU1;87_IR-PCI-MSI_2097156-edge_eno7_CPU1;CAL_Function_call_interrupts_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU2;26_IR-PCI-MSI_3670016-edge_eno1_CPU1;TRM_Thermal_event_interrupts_CPU3;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU3;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU0;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;THR_Threshold_APIC_interrupts_CPU1;LOC_Local_timer_interrupts_CPU2;34_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU0;TLB_TLB_shootdowns_CPU3;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU2;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU3;SPU_Spurious_interrupts_CPU2;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU1;LOC_Local_timer_interrupts_CPU3;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;34_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;PIN_Posted-interrupt_notification_event_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU2;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;26_IR-PCI-MSI_3670016-edge_eno1_CPU0;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU3;SPU_Spurious_interrupts_CPU1;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;NPI_Nested_posted-interrupt_event_CPU2;TRM_Thermal_event_interrupts_CPU0;MCE_Machine_check_exceptions_CPU1;40_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;HYP_Hypervisor_callback_interrupts_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU0;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU1;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU2;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU1;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU2;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;33_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU2;PMI_Performance_monitoring_interrupts_CPU3;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;MCP_Machine_check_polls_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU3;RES_Rescheduling_interrupts_CPU2;ERR_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU2;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU0;94_IR-PCI-MSI_2099204-edge_eno8_CPU0;LOC_Local_timer_interrupts_CPU0;MCP_Machine_check_polls_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU0;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;CAL_Function_call_interrupts_CPU3;RTR_APIC_ICR_read_retries_CPU3;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU1;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU1
13014399;0;7;0;0;0;0;0;0;913;0;0;0;0;0;0;903;0;0;413;2;0;0;0;9835;0;0;0;0;0;0;0;0;0;0;0;142370;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;0;14;0;913;0;0;0;180;0;1;0;142369;0;0;0;0;2;0;903;0;9;0;0;0;0;0;12277;0;591;0;0;0;0;1230;0;0;0;0;9750;0;0;143299;0;0;0;0;0;0;0;0;0;0;903;33705;83;0;142371;0;0;0;0;0;1;0;0;0;0;913;0;0;0;0;0;0;432411;12244;0;0;48725;0;0;0;0;0;0;0;3;0;0;0;0;903;0;0;429754;0;0;0;0;2;913;414;0;0;0;0;431432;52380;0;146;0;0;51;1;0;0;0;0;0;0;0;0;2;0;32;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;265;0;0;0;0;170;440430;1;1;0;12271;0;0;0;0
14015457;0;7;0;0;0;0;0;0;913;0;0;0;0;0;0;904;0;0;413;2;0;0;0;9836;0;0;0;0;0;0;0;0;0;0;0;142453;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;0;14;0;913;0;0;0;180;0;1;0;142453;0;0;0;0;2;0;904;0;9;0;0;0;0;0;12277;0;591;0;0;0;0;1231;0;0;0;0;9750;0;0;143382;0;0;0;0;0;0;0;0;0;0;904;33707;83;0;142454;0;0;0;0;0;1;0;0;0;0;913;0;0;0;0;0;0;432662;12244;0;0;48726;0;0;0;0;0;0;0;3;0;0;0;0;904;0;0;430004;0;0;0;0;2;913;414;0;0;0;0;431684;52382;0;146;0;0;51;1;0;0;0;0;0;0;0;0;2;0;32;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;265;0;0;0;0;170;440684;1;1;0;12271;0;0;0;0
15016478;0;7;0;0;0;0;0;0;914;0;0;0;0;0;0;904;0;0;413;2;0;0;0;9836;0;0;0;0;0;0;0;0;0;0;0;142536;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;0;14;0;914;0;0;0;180;0;1;0;142536;0;0;0;0;2;0;904;0;9;0;0;0;0;0;12277;0;591;0;0;0;0;1231;0;0;0;0;9750;0;0;143466;0;0;0;0;0;0;0;0;0;0;904;33707;83;0;142537;0;0;0;0;0;1;0;0;0;0;914;0;0;0;0;0;0;432913;12244;0;0;48726;0;0;0;0;0;0;0;3;0;0;0;0;904;0;0;430254;0;0;0;0;2;914;414;0;0;0;0;431935;52382;0;146;0;0;51;1;0;0;0;0;0;0;0;0;2;0;32;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;265;0;0;0;0;170;440937;1;1;0;12271;0;0;0;0
16017504;0;7;0;0;0;0;0;0;914;0;0;0;0;0;0;905;0;0;413;2;0;0;0;9837;0;0;0;0;0;0;0;0;0;0;0;142620;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;0;14;0;914;0;0;0;180;0;1;0;142620;0;0;0;0;2;0;905;0;9;0;0;0;0;0;12277;0;591;0;0;0;0;1232;0;0;0;0;9750;0;0;143549;0;0;0;0;0;0;0;0;0;0;905;33708;83;0;142621;0;0;0;0;0;1;0;0;0;0;914;0;0;0;0;0;0;433164;12244;0;0;48727;0;0;0;0;0;0;0;3;0;0;0;0;905;0;0;430504;0;0;0;0;2;914;414;0;0;0;0;432186;52383;0;146;0;0;51;1;0;0;0;0;0;0;0;0;2;0;32;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;265;0;0;0;0;170;441190;1;1;0;12271;0;0;0;0
17018557;0;7;0;0;0;0;0;0;915;0;0;0;0;0;0;905;0;0;413;2;0;0;0;9837;0;0;0;0;0;0;0;0;0;0;0;142703;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;0;14;0;915;0;0;0;180;0;1;0;142703;0;0;0;0;2;0;905;0;9;0;0;0;0;0;12277;0;591;0;0;0;0;1232;0;0;0;0;9750;0;0;143633;0;0;0;0;0;0;0;0;0;0;905;33708;83;0;142704;0;0;0;0;0;1;0;0;0;0;915;0;0;0;0;0;0;433416;12244;0;0;48727;0;0;0;0;0;0;0;3;0;0;0;0;905;0;0;430755;0;0;0;0;2;915;414;0;0;0;0;432437;52383;0;146;0;0;51;1;0;0;0;0;0;0;0;0;2;0;32;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;265;0;0;0;0;170;441444;1;1;0;12271;0;0;0;0
18019587;0;7;0;0;0;0;0;0;915;0;0;0;0;0;0;906;0;0;413;2;0;0;0;9838;0;0;0;0;0;0;0;0;0;0;0;142787;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;0;14;0;915;0;0;0;180;0;1;0;142787;0;0;0;0;2;0;906;0;9;0;0;0;0;0;12277;0;591;0;0;0;0;1232;0;0;0;0;9750;0;0;143716;0;0;0;0;0;0;0;0;0;0;906;33709;83;0;142788;0;0;0;0;0;1;0;0;0;0;915;0;0;0;0;0;0;433667;12244;0;0;48728;0;0;0;0;0;0;0;3;0;0;0;0;906;0;0;431005;0;0;0;0;2;915;414;0;0;0;0;432689;52384;0;146;0;0;51;1;0;0;0;0;0;0;0;0;2;0;32;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;265;0;0;0;0;170;441697;1;1;0;12271;0;0;0;0
19020626;0;7;0;0;0;0;0;0;916;0;0;0;0;0;0;906;0;0;413;2;0;0;0;9842;0;0;0;0;0;0;0;0;0;0;0;142870;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;0;14;0;916;0;0;0;180;0;1;0;142870;0;0;0;0;2;0;906;0;9;0;0;0;0;0;12277;0;591;0;0;0;0;1232;0;0;0;0;9752;0;0;143799;0;0;0;0;0;0;0;0;0;0;906;33715;83;0;142871;0;0;0;0;0;1;0;0;0;0;916;0;0;0;0;0;0;433918;12244;0;0;48730;0;0;0;0;0;0;0;3;0;0;0;0;906;0;0;431255;0;0;0;0;2;916;414;0;0;0;0;432940;52384;0;146;0;0;51;1;0;0;0;0;0;0;0;0;2;0;32;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;265;0;0;0;0;170;441949;1;1;0;12271;0;0;0;0
20021661;0;7;0;0;0;0;0;0;916;0;0;0;0;0;0;907;0;0;413;2;0;0;0;9843;0;0;0;0;0;0;0;0;0;0;0;142953;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;0;14;0;916;0;0;0;180;0;1;0;142953;0;0;0;0;2;0;907;0;9;0;0;0;0;0;12277;0;591;0;0;0;0;1233;0;0;0;0;9783;0;0;143883;0;0;0;0;0;0;0;0;0;0;907;33719;83;0;142954;0;0;0;0;0;1;0;0;0;0;916;0;0;0;0;0;0;434169;12244;0;0;48736;0;0;0;0;0;0;0;3;0;0;0;0;907;0;0;431505;0;0;0;0;2;916;414;0;0;0;0;433191;52392;0;146;0;0;51;1;0;0;0;0;0;0;0;0;2;0;32;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;265;0;0;0;0;170;442203;1;1;0;12271;0;0;0;0
21022709;0;7;0;0;0;0;0;0;917;0;0;0;0;0;0;907;0;0;413;2;0;0;0;9843;0;0;0;0;0;0;0;0;0;0;0;143037;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;0;14;0;917;0;0;0;180;0;1;0;143037;0;0;0;0;2;0;907;0;9;0;0;0;0;0;12277;0;591;0;0;0;0;1233;0;0;0;0;9783;0;0;143966;0;0;0;0;0;0;0;0;0;0;907;33719;83;0;143038;0;0;0;0;0;1;0;0;0;0;917;0;0;0;0;0;0;434421;12244;0;0;48736;0;0;0;0;0;0;0;3;0;0;0;0;907;0;0;431756;0;0;0;0;2;917;414;0;0;0;0;433442;52392;0;146;0;0;51;1;0;0;0;0;0;0;0;0;2;0;32;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;265;0;0;0;0;170;442456;1;1;0;12271;0;0;0;0
22023714;0;7;0;0;0;0;0;0;917;0;0;0;0;0;0;908;0;0;413;2;0;0;0;9844;0;0;0;0;0;0;0;0;0;0;0;143120;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;0;14;0;917;0;0;0;180;0;1;0;143120;0;0;0;0;2;0;908;0;9;0;0;0;0;0;12277;0;591;0;0;0;0;1233;0;0;0;0;9783;0;0;144050;0;0;0;0;0;0;0;0;0;0;908;33720;83;0;143121;0;0;0;0;0;1;0;0;0;0;917;0;0;0;0;0;0;434672;12244;0;0;48737;0;0;0;0;0;0;0;3;0;0;0;0;908;0;0;432006;0;0;0;0;2;917;414;0;0;0;0;433694;52393;0;146;0;0;51;1;0;0;0;0;0;0;0;0;2;0;32;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;265;0;0;0;0;170;442708;1;1;0;12271;0;0;0;0
23024740;0;7;0;0;0;0;0;0;918;0;0;0;0;0;0;908;0;0;413;2;0;0;0;9844;0;0;0;0;0;0;0;0;0;0;0;143204;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;0;14;0;918;0;0;0;180;0;1;0;143204;0;0;0;0;2;0;908;0;9;0;0;0;0;0;12277;0;591;0;0;0;0;1233;0;0;0;0;9783;0;0;144133;0;0;0;0;0;0;0;0;0;0;908;33720;83;0;143205;0;0;0;0;0;1;0;0;0;0;918;0;0;0;0;0;0;434923;12244;0;0;48737;0;0;0;0;0;0;0;3;0;0;0;0;908;0;0;432256;0;0;0;0;2;918;414;0;0;0;0;433945;52393;0;146;0;0;51;1;0;0;0;0;0;0;0;0;2;0;32;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;265;0;0;0;0;170;442960;1;1;0;12271;0;0;0;0
24025799;0;7;0;0;0;0;0;0;918;0;0;0;0;0;0;909;0;0;413;2;0;0;0;9845;0;0;0;0;0;0;0;0;0;0;0;143287;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;0;14;0;918;0;0;0;180;0;1;0;143287;0;0;0;0;2;0;909;0;9;0;0;0;0;0;12277;0;591;0;0;0;0;1233;0;0;0;0;9783;0;0;144217;0;0;0;0;0;0;0;0;0;0;909;33721;83;0;143288;0;0;0;0;0;1;0;0;0;0;918;0;0;0;0;0;0;435174;12244;0;0;48738;0;0;0;0;0;0;0;3;0;0;0;0;909;0;0;432506;0;0;0;0;2;918;414;0;0;0;0;434196;52394;0;146;0;0;51;1;0;0;0;0;0;0;0;0;2;0;32;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;265;0;0;0;0;170;443215;1;1;0;12271;0;0;0;0
25026814;0;7;0;0;0;0;0;0;919;0;0;0;0;0;0;909;0;0;413;2;0;0;0;9845;0;0;0;0;0;0;0;0;0;0;0;143371;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;0;14;0;919;0;0;0;180;0;1;0;143370;0;0;0;0;2;0;909;0;9;0;0;0;0;0;12277;0;591;0;0;0;0;1233;0;0;0;0;9783;0;0;144300;0;0;0;0;0;0;0;0;0;0;909;33721;83;0;143372;0;0;0;0;0;1;0;0;0;0;919;0;0;0;0;0;0;435426;12244;0;0;48738;0;0;0;0;0;0;0;3;0;0;0;0;909;0;0;432757;0;0;0;0;2;919;414;0;0;0;0;434447;52394;0;146;0;0;51;1;0;0;0;0;0;0;0;0;2;0;32;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;265;0;0;0;0;170;443468;1;1;0;12271;0;0;0;0
26027844;0;7;0;0;0;0;0;0;919;0;0;0;0;0;0;910;0;0;413;2;0;0;0;9846;0;0;0;0;0;0;0;0;0;0;0;143454;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;0;14;0;919;0;0;0;180;0;1;0;143454;0;0;0;0;2;0;910;0;9;0;0;0;0;0;12277;0;591;0;0;0;0;1233;0;0;0;0;9783;0;0;144383;0;0;0;0;0;0;0;0;0;0;910;33722;83;0;143455;0;0;0;0;0;1;0;0;0;0;919;0;0;0;0;0;0;435677;12244;0;0;48739;0;0;0;0;0;0;0;3;0;0;0;0;910;0;0;433007;0;0;0;0;2;919;414;0;0;0;0;434699;52395;0;146;0;0;51;1;0;0;0;0;0;0;0;0;2;0;32;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;265;0;0;0;0;170;443720;1;1;0;12271;0;0;0;0
27028888;0;7;0;0;0;0;0;0;920;0;0;0;0;0;0;910;0;0;413;2;0;0;0;9846;0;0;0;0;0;0;0;0;0;0;0;143537;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;0;14;0;920;0;0;0;180;0;1;0;143537;0;0;0;0;2;0;910;0;9;0;0;0;0;0;12277;0;591;0;0;0;0;1236;0;0;0;0;9783;0;0;144467;0;0;0;0;0;0;0;0;0;0;910;33722;83;0;143538;0;0;0;0;0;1;0;0;0;0;920;0;0;0;0;0;0;435928;12244;0;0;48739;0;0;0;0;0;0;0;3;0;0;0;0;910;0;0;433257;0;0;0;0;2;920;414;0;0;0;0;434950;52395;0;146;0;0;51;1;0;0;0;0;0;0;0;0;2;0;32;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;265;0;0;0;0;170;443973;1;1;0;12271;0;0;0;0
28029924;0;7;0;0;0;0;0;0;920;0;0;0;0;0;0;911;0;0;413;2;0;0;0;9847;0;0;0;0;0;0;0;0;0;0;0;143621;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;0;14;0;920;0;0;0;180;0;1;0;143621;0;0;0;0;2;0;911;0;9;0;0;0;0;0;12277;0;591;0;0;0;0;1236;0;0;0;0;9785;0;0;144550;0;0;0;0;0;0;0;0;0;0;911;33725;83;0;143622;0;0;0;0;0;1;0;0;0;0;920;0;0;0;0;0;0;436180;12244;0;0;48743;0;0;0;0;0;0;0;3;0;0;0;0;911;0;0;433507;0;0;0;0;2;920;414;0;0;0;0;435201;52402;0;146;0;0;51;1;0;0;0;0;0;0;0;0;2;0;32;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;265;0;0;0;0;170;444226;1;1;0;12271;0;0;0;0
29030961;0;7;0;0;0;0;0;0;921;0;0;0;0;0;0;911;0;0;413;2;0;0;0;9850;0;0;0;0;0;0;0;0;0;0;0;143704;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;0;14;0;921;0;0;0;180;0;1;0;143704;0;0;0;0;2;0;911;0;9;0;0;0;0;0;12277;0;592;0;0;0;0;1236;0;0;0;0;9816;0;0;144634;0;0;0;0;0;0;0;0;0;0;911;33725;83;0;143705;0;0;0;0;0;1;0;0;0;0;921;0;0;0;0;0;0;436431;12244;0;0;48743;0;0;0;0;0;0;0;3;0;0;0;0;911;0;0;433758;0;0;0;0;2;921;414;0;0;0;0;435453;52414;0;146;0;0;51;1;0;0;0;0;0;0;0;0;2;0;32;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;265;0;0;0;0;170;444479;1;1;0;12271;0;0;0;0
30031989;0;7;0;0;0;0;0;0;921;0;0;0;0;0;0;912;0;0;413;2;0;0;0;9851;0;0;0;0;0;0;0;0;0;0;0;143788;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0;0;14;0;921;0;0;0;180;0;1;0;143788;0;0;0;0;2;0;912;0;9;0;0;0;0;0;12277;0;592;0;0;0;0;1236;0;0;0;0;9816;0;0;144717;0;0;0;0;0;0;0;0;0;0;912;33726;83;0;143789;0;0;0;0;0;1;0;0;0;0;921;0;0;0;0;0;0;436682;12244;0;0;48744;0;0;0;0;0;0;0;3;0;0;0;0;912;0;0;434008;0;0;0;0;2;921;414;0;0;0;0;435704;52415;0;146;0;0;51;1;0;0;0;0;0;0;0;0;2;0;32;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;265;0;0;0;0;170;444732;1;1;0;12271;0;0;0;0
